الايراد,المصروف,التاريخ,ملاحظات,ID,الاجمالي,الرصيد
,75,"05/24/24 00:00:00","طرد مصطفى السعدني",414,123519,-75
,100,"05/24/24 00:00:00","جولدز اي 600",415,123419,-100
,310,"05/25/24 00:00:00","البنات",416,123109,-310
20900,60,"05/26/24 00:00:00","اوفو600",417,143949,20840
4200,60,"05/27/24 00:00:00","اقلام الشروق",418,148089,4140
,120,"05/27/24 00:00:00","شعاع360 تم دمجها مع اوفو ",419,147969,-120
,20,"05/27/24 00:00:00","مواصلات الصواف-طه",420,147949,-20
,5600,"05/28/24 00:00:00","جاونات100*21+4 جوانتي*875",421,142349,-5600
,3150,"05/28/24 00:00:00","عدد45 دفتر *70",422,139199,-3150
17080,320,"05/28/24 00:00:00","تعاقد الشروق",423,155959,16760
20,,"05/28/24 00:00:00","زيادة الشفت الاول",424,155979,20
,1000,"05/28/24 00:00:00","كهربا",425,154979,-1000
17970,,"05/29/24 00:00:00","طنطا",426,172949,17970
,2125,"05/29/24 00:00:00","حبر الطابعة",427,170824,-2125
,210,"05/29/24 00:00:00","د عمر(فرق المرتب 500-290)",428,170614,-210
,35000,"05/29/24 00:00:00","المشارط -السعدني علبة",429,135614,-35000
,760,"05/29/24 00:00:00","محلول19*40",430,134854,-760
,120,"05/29/24 00:00:00","اوفو840",431,134734,-120
,50,"05/29/24 00:00:00","عماد ايداع المشارط",432,134684,-50
,60372,"05/30/24 00:00:00","النسبة",433,74312,-60372
,17100,"05/30/24 00:00:00","تحت حساب العيادةشهر5",434,57212,-17100
810,160,"05/30/24 00:00:00","بالطوهات",435,57862,650
,150,"05/30/24 00:00:00","مسند كرسي العيادة",436,57712,-150
240,,"05/30/24 00:00:00","تسوية شعاع240",437,57952,240
200,,"06/01/24 00:00:00","ميادة صفر",438,58152,200
6100,100,"06/01/24 00:00:00","بطاريات 4 قلم 4 ريموت",439,64152,6000
,1300,"06/01/24 00:00:00","النت شهر 3\4\5",440,62852,-1300
,1000,"06/01/24 00:00:00","عم سعيد-البواب",441,61852,-1000
,240,"06/01/24 00:00:00","اوفو240",442,61612,-240
20230,200,"06/02/24 00:00:00","نت الشروق",443,81642,20030
,290,"06/02/24 00:00:00","مصطفى السعدني طرد",444,81352,-290
,620,"06/02/24 00:00:00","عدد4 علب شاش معقم مغلف*145+40 مواصلات",445,80732,-620
,24200,"06/02/24 00:00:00","ايجار بطرس",446,56532,-24200
,150,"06/02/24 00:00:00","شاي وسكر",447,56382,-150
,400,"06/02/24 00:00:00","ابو يوسف الدكتورة",448,55982,-400
,1100,"06/03/24 00:00:00","البنات",449,54882,-1100
1990,315,"06/03/24 00:00:00","منظفات",450,56557,1675
,500,"06/03/24 00:00:00","السعدني / لاب عمر",451,56057,-500
,20,"06/03/24 00:00:00","مواصلات الصواف طه",452,56037,-20
28545,,"06/04/24 00:00:00","طنطا",453,84582,28545
,17500,"06/05/24 00:00:00","ايجار الشروق",454,67082,-17500
,385,"06/05/24 00:00:00"," وفودافون+د السعدني",455,66697,-385
,90,"06/05/24 00:00:00","مجري الدرج ",456,66607,-90
,200,"06/05/24 00:00:00","اورانج",457,66407,-200
,1100,"06/05/24 00:00:00","السعدني / شريط دوا",458,65307,-1100
,15000,"06/05/24 00:00:00"," جاد الشهرية + 12000 باقي حساب الاسطوانه",459,50307,-15000
3580,,"06/05/24 00:00:00","طنطا",460,53887,3580
1500,1500,"06/05/24 00:00:00","ايمان ليوم الثلاثاء",461,53887,0
1100,,"06/06/24 00:00:00","طنطا",462,54987,1100
7940,,"06/08/24 00:00:00",,463,62927,7940
19310,,"06/09/24 00:00:00","طنطا",464,82237,19310
,60,"06/09/24 00:00:00","اوفو300",465,82177,-60
,10000,"06/10/24 00:00:00","مكافأة د السعدني",466,72177,-10000
,29146,"06/10/24 00:00:00","النسبة",467,43031,-29146
,112,"06/10/24 00:00:00","كلور",468,42919,-112
,1465,"06/10/24 00:00:00","مستلزمات (1375 رول تعقيم+اوفر شوز 50)+انتقالات 40",469,41454,-1465
,10000,"06/10/24 00:00:00","مكتب المحاسبه 160000",470,31454,-10000
2610,40,"06/11/24 00:00:00","مواصلات محمود مكن الملفات",471,34024,2570
,8000,"06/11/24 00:00:00","العيدية",472,26024,-8000
,60,"06/11/24 00:00:00","اوفو360",473,25964,-60
44726,74,"06/11/24 00:00:00","سكر 2 ك",474,70616,44652
,400,"06/11/24 00:00:00","ابو يوسف/الدكتورة",475,70216,-400
,900,"06/11/24 00:00:00","البنات",476,69316,-900
,2500,"06/11/24 00:00:00","كارت نضارة وتحويل 2000*1.25",477,66816,-2500
,40,"06/11/24 00:00:00","مواصلات محمود الكروت",478,66776,-40
,40,"06/11/24 00:00:00","مواصلات محمود د السعدني تحويل",479,66736,-40
8860,,"06/12/24 00:00:00","طنطا",480,75596,8860
,187,"06/12/24 00:00:00","اضافي صافي شهر 5",481,75409,-187
,2780,"06/12/24 00:00:00","فارما تيرز100*27.8",482,72629,-2780
1470,,"06/13/24 00:00:00","طنطا",483,74099,1470
13162,40,"06/22/24 00:00:00","اكياس زباله",484,87221,13122
,120,"06/22/24 00:00:00","فاتورة مياه",485,87101,-120
,240,"06/22/24 00:00:00","بالطوهات",486,86861,-240
,1880,"06/23/24 00:00:00","د. السعدني كهربا الدار",487,84981,-1880
,16000,"06/23/24 00:00:00","حساب الفيس",488,68981,-16000
,65,"06/23/24 00:00:00","شاي",489,68916,-65
32700,1000,"06/23/24 00:00:00","كهربا",490,100616,31700
4240,60,"06/24/24 00:00:00","اوفو420",491,104796,4180
,550,"06/24/24 00:00:00","صيانة التكيف ",492,104246,-550
,6300,"06/24/24 00:00:00","د السعدني ( باقي الأضحيه_فيزا قديم)",493,97946,-6300
,20,"06/24/24 00:00:00","مواصلات طه الصواف",494,97926,-20
45570,,"06/25/24 00:00:00","طنطا",495,143496,45570
21510,,"06/26/24 00:00:00","طنطا",496,165006,21510
,25,"06/26/24 00:00:00","باتيه د السعدني",497,164981,-25
1790,120,"06/27/24 00:00:00","بالطوهات",498,166651,1670
4390,,"06/29/24 00:00:00","طنطا",499,171041,4390
,59426,"06/30/24 00:00:00","مرتبات",500,111615,-59426
21.5,,"06/30/24 00:00:00","قطرة موكسي فلوكس",501,111637,22
,4050,"06/30/24 00:00:00","من حساب العيادة شهر 6",502,107587,-4050
37955,1000,"06/30/24 00:00:00","كهربا",503,144542,36955
,614,"07/01/24 00:00:00","اضافي د عمر حتى يصل النسبة والشفت 250",504,143928,-614
500,500,"07/01/24 00:00:00","هدير حتى يوم 10/تم السداد",505,143928,0
,1000,"07/01/24 00:00:00","البنات",506,142928,-1000
,6000,"07/01/24 00:00:00","قطر الحرمين 450 ريال",507,136928,-6000
3040,60,"07/01/24 00:00:00","شعاع الجديد",508,139908,2980
,585,"07/01/24 00:00:00","اورانج وفودافون",509,139323,-585
,17500,"07/02/24 00:00:00","ايجار الشروق",510,121823,-17500
,260,"07/02/24 00:00:00","اوفر شوز*4+مواصلات",511,121563,-260
2100,2100,"07/02/24 00:00:00","د محمد عبد الرحيم رسالة/تم السداد",512,121563,0
40505,1000,"07/02/24 00:00:00","البواب",513,161068,39505
,120,"07/02/24 00:00:00","اوفو120",514,160948,-120
,120,"07/02/24 00:00:00","شعاع120",515,160828,-120
2425,2425,"07/02/24 00:00:00","الصواف/تم السداد",516,160828,0
,200,"07/02/24 00:00:00","فاتورة نت الشروق",517,160628,-200
21485,75,"07/03/24 00:00:00","سكر 2ك",518,182038,21410
,24200,"07/03/24 00:00:00","ايجار بطرس",519,157838,-24200
,20000,"07/03/24 00:00:00","د. السعدني فيزا cib",520,137838,-20000
,80000,"07/03/24 00:00:00","ليد مصطفي السعدني",521,57838,-80000
2600,275,"07/04/24 00:00:00","طنطا - (65 شاي+210 صيانة فلتر)",522,60163,2325
6520,60,"07/06/24 00:00:00","طنطا / شعاع180",523,66623,6460
2000,,"07/07/24 00:00:00","عدسات د/ الصواف",524,68623,2000
45445,1387,"07/07/24 00:00:00","طنطا - (كهربا + مشتريات عصام)",525,112681,44058
7140,2100,"07/08/24 00:00:00","جوانتي معقم علبتين 50*1050",526,117721,5040
,75,"07/08/24 00:00:00","قارورة مايه",527,117646,-75
,40,"07/08/24 00:00:00","مواصلات عصام",528,117606,-40
,40,"07/08/24 00:00:00","مواصلات طه الصواف",529,117566,-40
39490,,"07/09/24 00:00:00","طنطا",530,157056,39490
,100000,"07/09/24 00:00:00","ليد مصطفي السعدني",531,57056,-100000
,29015,"07/10/24 00:00:00","النسبة",532,28041,-29015
,10000,"07/10/24 00:00:00","مكافأة د السعدني",533,18041,-10000
26795,,"07/10/24 00:00:00","طنطا",534,44836,26795
,345,"07/10/24 00:00:00","اضافي صافي",535,44491,-345
,65,"07/10/24 00:00:00","ادوات مكتبية",536,44426,-65
,75,"07/10/24 00:00:00","سكر 2 ك*37",537,44351,-75
,400,"07/11/24 00:00:00"," كوبايات بلاستك1*360+انتقالات",538,43951,-400
3510,220,"07/11/24 00:00:00","بالطوهات",539,47241,3290
11650,,"07/13/24 00:00:00","طنطا",540,58891,11650
45160,,"07/14/24 00:00:00","طنطا",541,104051,45160
,20000,"07/14/24 00:00:00","م/جاد تحت حساب الاسطوانه",542,84051,-20000
,60,"07/14/24 00:00:00","اوفو180",543,83991,-60
4645,65,"07/15/24 00:00:00","شاي",544,88571,4580
,1000,"07/15/24 00:00:00","كهربا",545,87571,-1000
,60,"07/15/24 00:00:00","اوفو240",546,87511,-60
,60,"07/15/24 00:00:00","شعاع240",547,87451,-60
,20,"07/15/24 00:00:00","مواصلات مصطفى الصواف",548,87431,-20
25,,"07/16/24 00:00:00","طباعة ورق د كريم",549,87456,25
54135,100,"07/16/24 00:00:00","ابو يوسف",550,141491,54035
17735,1140,"07/17/24 00:00:00","باكت ورق 5*220",551,158086,16595
,120,"07/17/24 00:00:00","فاتورةمياه",552,157966,-120
,160,"07/17/24 00:00:00"," حجاير4*40",553,157806,-160
,11220,"07/18/24 00:00:00","عدسات د السعدني",554,146586,-11220
1750,,"07/18/24 00:00:00","طنطا",555,148336,1750
11395,240,"07/20/24 00:00:00","اوفو480",556,159491,11155
1000,1000,"07/20/24 00:00:00","نورا لاول الشهر/تم السداد3-8",557,159491,0
,120000,"07/20/24 00:00:00","ليد مصطفي السعدني",558,39491,-120000
,80,"07/20/24 00:00:00","سكر",559,39411,-80
,20,"07/20/24 00:00:00","مواصلات الصواف",560,39391,-20
,2000,"07/21/24 00:00:00","هشام",561,37391,-2000
,600,"07/21/24 00:00:00","البنات",562,36791,-600
48040,60,"07/21/24 00:00:00","شعاع300",563,84771,47980
100,100,"07/21/24 00:00:00","طه",564,84771,0
,20,"07/21/24 00:00:00","مواصلات طه الصواف",565,84751,-20
,75,"07/21/24 00:00:00","قارورة مايه",566,84676,-75
,1880,"07/21/24 00:00:00","كهرباءالدار",567,82796,-1880
,2020,"07/22/24 00:00:00","كهربا",568,80776,-2020
14810,70,"07/22/24 00:00:00","كيسين سكر الشروق",569,95516,14740
13225,,"07/23/24 00:00:00","طنطا",570,108741,13225
300,300,"07/23/24 00:00:00","صافي لاول الشهر/تم السداد",571,108741,0
,2000,"07/24/24 00:00:00","ترجمة التوكيلات  د السعدني",572,106741,-2000
41830,,"07/24/24 00:00:00","طنطا",573,148571,41830
,450,"07/24/24 00:00:00","ابو يوسف (لبن+بنزين)",574,148121,-450
,60,"07/24/24 00:00:00","اوفو 540",575,148061,-60
10000,10000,"07/25/24 00:00:00","السعدني/تم السداد",576,148061,0
1790,60,"07/25/24 00:00:00","اوفو 600",577,149791,1730
,60,"07/25/24 00:00:00","شعاع 360",578,149731,-60
,800,"07/27/24 00:00:00","تعديل كهربا الصيدليه",579,148931,-800
7240,320,"07/27/24 00:00:00","تعاقد الشروق",580,155851,6920
,50,"07/27/24 00:00:00","م.رضا",581,155801,-50
,67,"07/27/24 00:00:00","سكر وشاي",582,155734,-67
,60,"07/27/24 00:00:00","شعاع420",583,155674,-60
,180,"07/28/24 00:00:00","بالطوهات",584,155494,-180
,60,"07/28/24 00:00:00","مفاتيح د السعدني",585,155434,-60
,1280,"07/28/24 00:00:00"," جاونات45*22 واوفر شوز5*50",586,154154,-1280
,2000,"07/28/24 00:00:00","البنات",587,152154,-2000
39730,320,"07/28/24 00:00:00","تعاقد الشروق",588,191564,39410
,60,"07/28/24 00:00:00","شعاع480",589,191504,-60
,650,"07/28/24 00:00:00","كاتيل الشروق",590,190854,-650
2550,60,"07/29/24 00:00:00","اوفو660",591,193344,2490
,60,"07/28/24 00:00:00","شعاع540",592,193284,-60
,120,"07/28/24 00:00:00","استخراج سجل تجاري",593,193164,-120
,100,"07/30/24 00:00:00","طه",594,193064,-100
38,,"07/30/24 00:00:00","قطره فارما تيرز",595,193102,38
9900,50,"07/30/24 00:00:00","علاج د السعدني",596,202952,9850
2000,2000,"07/30/24 00:00:00","ايمان من القرض/تم السداد",597,202952,0
,15600,"07/30/24 00:00:00","جاد باقي الاسطوانة +3600 شهرية",598,187352,-15600
,65,"07/30/24 00:00:00","شاي",599,187287,-65
,220,"07/30/24 00:00:00","تحت حساب توكيلات د السعدني",600,187067,-220
15815,,"07/31/24 00:00:00",,601,202882,15815
2300,60,"08/01/24 00:00:00","شعاع60",602,205122,2240
,2000,"08/01/24 00:00:00","الدكتوره",603,203122,-2000
,200,"08/01/24 00:00:00","تصليح زجاج",604,202922,-200
,37,"08/01/24 00:00:00","سكر",605,202885,-37
,61606,"08/03/24 00:00:00","مرتبات",606,141279,-61606
,10000,"08/03/24 00:00:00","تحت حساب العيادة شهر7",607,131279,-10000
200,,"08/03/24 00:00:00","م رضا باقي50 يوم 27-7",608,131479,200
,1000,"08/03/24 00:00:00","عم سعيدالبواب",609,130479,-1000
7590,60,"08/03/24 00:00:00","اوفو60",610,138009,7530
,24200,"08/04/24 00:00:00","ايجار بطرس",611,113809,-24200
25430,200,"08/04/24 00:00:00","نت الشروق",612,139039,25230
,17500,"08/05/24 00:00:00","ايجار الشروق",613,121539,-17500
,585,"08/05/24 00:00:00"," اورانج وفودافون",614,120954,-585
,2500,"08/05/24 00:00:00","كهربا",615,118454,-2500
,19700,"08/05/24 00:00:00","تحويل 400$*49.25 د السعدني",616,98754,-19700
4980,,"08/05/24 00:00:00","د محمد عبدالرحيم",617,103734,4980
,1100,"08/06/24 00:00:00","دالسعدني ابو يوسف",618,102634,-1100
34027,,"08/06/24 00:00:00","طنطا",619,136661,34027
,600,"08/06/24 00:00:00","ستارة للباب مشمع",620,136061,-600
,9000,"08/06/24 00:00:00","من تحت حساب 1000 كفر اشعة/",621,127061,-9000
,400,"08/06/24 00:00:00","كوبايات+ 40 مواصلات",622,126661,-400
,37,"08/06/24 00:00:00","سكر",623,126624,-37
,27,"08/06/24 00:00:00","كوبايات",624,126597,-27
,400,"08/06/24 00:00:00","فلتر الشروق",625,126197,-400
6510,,"08/07/24 00:00:00",,626,132707,6510
,5500,"08/07/24 00:00:00","تجديد الختم الاليكتروني",627,127207,-5500
2300,55,"08/08/24 00:00:00","شاي",628,129452,2245
,60,"08/08/24 00:00:00","اوفو120",629,129392,-60
,41654,"08/10/24 00:00:00","النسبة",630,87738,-41654
,9000,"08/10/24 00:00:00","مكافأة د السعدني",631,78738,-9000
,50,"08/10/24 00:00:00","مندوب ابن سينا",632,78688,-50
7790,120,"08/10/24 00:00:00","اوفو240",633,86358,7670
,200,"08/10/24 00:00:00","ابو يوسف",634,86158,-200
,200,"08/10/24 00:00:00","بالطوهات",635,85958,-200
,2100,"08/11/24 00:00:00"," حونتيات 2*1050",636,83858,-2100
41220,500,"08/11/24 00:00:00","مصطفى السعدني",637,124578,40720
5675,60,"08/12/24 00:00:00","اوفو300",638,130193,5615
,74,"08/12/24 00:00:00","سكر2 ك",639,130119,-74
,3110,"08/12/24 00:00:00","جوانتيات+اوفر هيد+بيتادين",640,127009,-3110
540,,"08/13/24 00:00:00","تقفيل حساب شعاع شهر 7",641,127549,540
,710,"08/13/24 00:00:00","محلول ملح",642,126839,-710
71005,,"08/13/24 00:00:00","طنطا",643,197844,71005
,60,"08/13/24 00:00:00","شعاع120",644,197784,-60
,850,"08/13/24 00:00:00","صيانةطابعة",645,196934,-850
28990,,"08/14/24 00:00:00","طنطا",646,225924,28990
,100,"08/14/24 00:00:00","مواصلات عصام مرتين مستلزمات+مرة الصواف",647,225824,-100
,560,"08/14/24 00:00:00","طرد مصطفى السعدني",648,225264,-560
,100,"08/14/24 00:00:00","صيانة تكييفات-الشروق",649,225164,-100
,3950,"08/14/24 00:00:00","نمير حتي نهاية شهر 7",650,221214,-3950
,180000,"08/14/24 00:00:00","د. السعدني",651,41214,-180000
930,,"08/15/24 00:00:00","طنطا",652,42144,930
,60,"08/15/24 00:00:00","اوفو360",653,42084,-60
12880,2000,"08/17/24 00:00:00","ورق 1800/حافظه 200/مواصلات 40",654,52964,10880
,180,"08/17/24 00:00:00","اوفو540",655,52784,-180
,550,"08/17/24 00:00:00","طرد مصطفى السعدني",656,52234,-550
,5400,"08/18/24 00:00:00","بدل مواصلات",657,46834,-5400
60921,60,"08/18/24 00:00:00","اوفو600",658,107695,60861
,320,"08/18/24 00:00:00","تعاقد الشروق",659,107375,-320
,50,"08/18/24 00:00:00","عاملة نظافة",660,107325,-50
18940,65,"08/19/24 00:00:00","شاي",661,126200,18875
,60,"08/19/24 00:00:00","اوفو660",662,126140,-60
,320,"08/19/24 00:00:00","تعاقد الشروق",663,125820,-320
,3360,"08/19/24 00:00:00","بالتتين مناديل*315+105جاون*22+علبة سرنجات 10سم*300+3 انتقالات",664,122460,-3360
,15000,"08/19/24 00:00:00","حساب الفيس",665,107460,-15000
25,,"08/20/24 00:00:00","طباعة ورق د كريم",666,107485,25
41890,1200,"08/20/24 00:00:00","بيتادين 2 جركن",667,148175,40690
1200,1200,"08/20/24 00:00:00","ام محمود/تمالسداد22-12",668,148175,0
,10000,"08/21/24 00:00:00","فيزا cib هرجعهم مع سداد الفيزا يوم 5\9",669,138175,-10000
,20000,"08/21/24 00:00:00","فيزا البنك الاهلي (من فلوس العياده)",670,118175,-20000
,180,"08/21/24 00:00:00","اوفو840",671,117995,-180
,119,"08/21/24 00:00:00","فاتورة مياه",672,117876,-119
22980,700,"08/21/24 00:00:00","كهربا",673,140156,22280
,140,"08/22/24 00:00:00"," مجرى للدرج استقبال+انتقالات",674,140016,-140
,1970,"08/22/24 00:00:00","عدد72 قطرة سايكلو",675,138046,-1970
610,165,"08/22/24 00:00:00","شاي وسكر وشاي اخضر",676,138491,445
7070,220,"08/24/24 00:00:00","بالطوهات",677,145341,6850
31730,60,"08/25/24 00:00:00","شعاع180",678,177011,31670
,120,"08/25/24 00:00:00","اوفو960",679,176891,-120
,1880,"08/25/24 00:00:00","كهرباء الدار",680,175011,-1880
,20000,"08/26/24 00:00:00","تحت حساب تصليح جهاز الفاكو",681,155011,-20000
3930,60,"08/26/24 00:00:00","اوفو 1020",682,158881,3870
,320,"08/26/24 00:00:00","تعاقد الشروق",683,158561,-320
